date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:47:50	5677/5677	---MCZ	200	added ('OK')	application/javascript	etag:W/%22162d-647a9b85edb62%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.34.0	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/elementor/assets/js/webpack.runtime.mine7a7.js	(from https://radekwlodarczykergosystem.pl/)
20:47:50	85769/85769	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214f09-647a9b85dd6f8%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.34.0	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/elementor/assets/js/frontend-modules.mine7a7.js	(from https://radekwlodarczykergosystem.pl/)
20:47:50	21464/21464	---MCZ	200	added ('OK')	application/javascript	etag:W/%2253d8-645fe6c4f1c34%22	https://radekwlodarczykergosystem.pl/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-includes/js/jquery/ui/core.minb37e.js	(from https://radekwlodarczykergosystem.pl/)
20:47:51	31880/31880	---MCZ	200	added ('OK')	application/javascript	etag:W/%227c88-647a9b85dc9f2%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.34.0	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/elementor/assets/js/frontend.mine7a7.js	(from https://radekwlodarczykergosystem.pl/)
20:47:51	159078/159078	---MCZ	200	added ('OK')	application/javascript	etag:W/%2226d66-645fe9b7dbd57%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/uicore-elements/assets/js/lib/swiper.js?ver=11.2.1-ui	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/uicore-elements/assets/js/lib/swiper5ca1.js	(from https://radekwlodarczykergosystem.pl/)
20:47:52	19547/19547	---MCZ	200	added ('OK')	application/javascript	etag:W/%224c5b-645fe9b7dca5d%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/uicore-elements/assets/js/components/global-carousel.js?ver=1.3.11	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/uicore-elements/assets/js/components/global-carousel6895.js	(from https://radekwlodarczykergosystem.pl/)
20:47:52	16151/16151	---MCZ	200	added ('OK')	application/javascript	etag:W/%223f17-645fe9b7dbd57%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/uicore-elements/assets/js/lib/carousel-effects/special-effects.js?ver=1.3.11	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/uicore-elements/assets/js/lib/carousel-effects/special-effects6895.js	(from https://radekwlodarczykergosystem.pl/)
20:47:52	147237/147237	---MCZ	200	added ('OK')	application/javascript	etag:W/%2223f25-645fe9b71544b%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/js/bdt-uikit.min.js?ver=3.21.7	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/js/bdt-uikit.min4ecf.js	(from https://radekwlodarczykergosystem.pl/)
20:47:52	4982/4982	---MCZ	200	added ('OK')	application/javascript	etag:W/%221376-645fe9b716150%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/js/modules/ep-tabs.min.js?ver=8.4.1	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/js/modules/ep-tabs.min3787.js	(from https://radekwlodarczykergosystem.pl/)
20:47:52	5520/5520	---MCZ	200	added ('OK')	application/javascript	etag:W/%221590-645fe6c4f0229%22	https://radekwlodarczykergosystem.pl/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-includes/js/imagesloaded.minbb93.js	(from https://radekwlodarczykergosystem.pl/)
20:47:52	688/688	---MCZ	200	added ('OK')	application/javascript	etag:W/%222b0-645fe9b718860%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/js/modules/ep-advanced-image-gallery.min.js?ver=8.4.1	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/js/modules/ep-advanced-image-gallery.min3787.js	(from https://radekwlodarczykergosystem.pl/)
20:47:53	36943/36943	---MCZ	200	added ('OK')	application/javascript	etag:W/%22904f-645fe9a005323%22	https://radekwlodarczykergosystem.pl/wp-content/uploads/uicore-global.js?ver=1568	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/uploads/uicore-global1eda.js	(from https://radekwlodarczykergosystem.pl/)
20:47:53	8876/8876	---MCZ	200	added ('OK')	application/javascript	etag:W/%2222ac-645fe9b711330%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/vanilla-tilt.min.js	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/vanilla-tilt.min.js	(from https://radekwlodarczykergosystem.pl/)
20:47:53	28326/28326	---MCZ	200	added ('OK')	application/javascript	etag:W/%226ea6-645fe9b712d3b%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/jquery.justifiedGallery.min.js?ver=1.0.0	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/vendor/js/jquery.justifiedGallery.min8a54.js	(from https://radekwlodarczykergosystem.pl/)
20:47:53	4034/4034	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fc2-645fe9b719565%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/js/common/helper.min.js?ver=8.4.1	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/js/common/helper.min3787.js	(from https://radekwlodarczykergosystem.pl/)
20:47:54	16970/16970	---MCZ	200	added ('OK')	application/javascript	etag:W/%22424a-645fe9b7d9647%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/uicore-animate/assets/js/split.js?ver=2.2.1	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/uicore-animate/assets/js/split77e6.js	(from https://radekwlodarczykergosystem.pl/)
20:47:54	5840/5840	---MCZ	200	added ('OK')	application/javascript	etag:W/%2216d0-645fe9b7dca5d%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/uicore-elements/assets/js/elements/accordion.js?ver=1.3.11	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/uicore-elements/assets/js/elements/accordion6895.js	(from https://radekwlodarczykergosystem.pl/)
20:47:54	6402/6402	---MCZ	200	added ('OK')	application/javascript	etag:W/%221902-645fe9b7dca5d%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/uicore-elements/assets/js/elements/contact-form.js?ver=1.3.11	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/uicore-elements/assets/js/elements/contact-form6895.js	(from https://radekwlodarczykergosystem.pl/)
20:47:54	6248/6248	---MCZ	200	added ('OK')	application/javascript	etag:W/%221868-647a9b4dcbbf7%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.34.0	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.mine7a7.js	(from https://radekwlodarczykergosystem.pl/)
20:47:55	5015/5015	---MCZ	200	added ('OK')	application/javascript	etag:W/%221397-6524d29943f0c%22	https://radekwlodarczykergosystem.pl/wp-includes/js/dist/hooks.min.js?ver=7496969728ca0f95732d	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-includes/js/dist/hooks.min394d.js	(from https://radekwlodarczykergosystem.pl/)
20:47:55	5697/5697	---MCZ	200	added ('OK')	application/javascript	etag:W/%221641-6524d299388c1%22	https://radekwlodarczykergosystem.pl/wp-includes/js/dist/i18n.min.js?ver=781d11515ad3d91786ec	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-includes/js/dist/i18n.mineca5.js	(from https://radekwlodarczykergosystem.pl/)
20:47:55	24047/24047	---MCZ	200	added ('OK')	application/javascript	etag:W/%225def-647a9b4dc7adc%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.34.0	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/elementor-pro/assets/js/frontend.mine7a7.js	(from https://radekwlodarczykergosystem.pl/)
20:47:56	44258/44258	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ace2-647a9b4dc7adc%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.34.0	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/elementor-pro/assets/js/elements-handlers.mine7a7.js	(from https://radekwlodarczykergosystem.pl/)
20:47:56	773/773	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22305-645fe9b719565%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/images/loading.svg	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/images/loading.svg	(from https://radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/css/ep-helper.css?ver=8.4.1)
20:47:56	18308/18308	---M--	200	added ('OK')	font/woff2	etag:%224784-645fe9b71c97a%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack.woff2?bhinol	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-packe897.woff2	(from https://radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/css/ep-font.css?ver=8.4.1)
20:47:56	38712/38712	---M--	200	added ('OK')	font/ttf	etag:%229738-645fe9b71c97a%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack.ttf?bhinol	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-packe897.ttf	(from https://radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/css/ep-font.css?ver=8.4.1)
20:47:57	38788/38788	---M--	200	added ('OK')	font/woff	etag:%229784-645fe9b71c97a%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack.woff?bhinol	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-packe897.woff	(from https://radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/css/ep-font.css?ver=8.4.1)
20:47:57	120399/120399	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d64f-645fe9b71c97a%22	https://radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-pack.svg?bhinol	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/fonts/element-packe897.svg	(from https://radekwlodarczykergosystem.pl/wp-content/plugins/bdthemes-element-pack/assets/css/ep-font.css?ver=8.4.1)
20:47:58	802049/802049	---M--	200	added ('OK')	image/jpeg	etag:%22c3d01-645fe9a556ac3%22	https://radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/IMG_6494-HDR.jpg	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/IMG_6494-HDR.jpg	(from https://radekwlodarczykergosystem.pl/wp-content/uploads/elementor/css/post-62.css?ver=1780591116)
20:47:58	168595/168595	---M--	200	added ('OK')	image/jpeg	etag:%2229293-645fe9a16c143%22	https://radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/forbis_060.jpg	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/forbis_060.jpg	(from https://radekwlodarczykergosystem.pl/wp-content/uploads/elementor/css/post-62.css?ver=1780591116)
20:48:00	901021/901021	---M--	200	added ('OK')	image/jpeg	etag:%22dbf9d-645fe9a5550b8%22	https://radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/IMG_6503-HDR.jpg	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/IMG_6503-HDR.jpg	(from https://radekwlodarczykergosystem.pl/wp-content/uploads/elementor/css/post-62.css?ver=1780591116)
20:48:00	892327/892327	---M--	200	added ('OK')	image/jpeg	etag:%22d9da7-645fe9a5d6703%22	https://radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/IMG_6469-HDR.jpg	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/IMG_6469-HDR.jpg	(from https://radekwlodarczykergosystem.pl/wp-content/uploads/elementor/css/post-62.css?ver=1780591116)
20:48:00	623985/623985	---M--	200	added ('OK')	image/jpeg	etag:%2298571-645fe9a5d32ee%22	https://radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/IMG_6482-HDR.jpg	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/IMG_6482-HDR.jpg	(from https://radekwlodarczykergosystem.pl/wp-content/uploads/elementor/css/post-62.css?ver=1780591116)
20:48:00	732270/732270	---M--	200	added ('OK')	image/jpeg	etag:%22b2c6e-645fe9a550f9e%22	https://radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/IMG_6515-HDR.jpg	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/IMG_6515-HDR.jpg	(from https://radekwlodarczykergosystem.pl/wp-content/uploads/elementor/css/post-62.css?ver=1780591116)
20:48:02	625145/625145	---M--	200	added ('OK')	image/jpeg	etag:%22989f9-645fe9a1e4853%22	https://radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/banner-01-1200x496-1.jpg	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/banner-01-1200x496-1.jpg	(from https://radekwlodarczykergosystem.pl/wp-content/uploads/elementor/css/post-62.css?ver=1780591116)
20:48:02	626076/626076	---M--	200	added ('OK')	image/jpeg	etag:%2298d9c-645fe9a5d7408%22	https://radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/IMG_6458-HDR.jpg	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/IMG_6458-HDR.jpg	(from https://radekwlodarczykergosystem.pl/wp-content/uploads/elementor/css/post-62.css?ver=1780591116)
20:48:02	965161/965161	---M--	200	added ('OK')	image/jpeg	etag:%22eba29-645fe9a551ca3%22	https://radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/IMG_6506-HDR.jpg	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/IMG_6506-HDR.jpg	(from https://radekwlodarczykergosystem.pl/wp-content/uploads/elementor/css/post-62.css?ver=1780591116)
20:48:02	130374/130374	---M--	200	added ('OK')	image/jpeg	etag:%221fd46-645fe9a1e3b4e%22	https://radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/cs5040-souly-tilkka-meethink-5038.jpg	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/cs5040-souly-tilkka-meethink-5038.jpg	(from https://radekwlodarczykergosystem.pl/wp-content/uploads/elementor/css/post-62.css?ver=1780591116)
20:48:02	901021/901021	---M--	200	added ('OK')	image/jpeg	etag:%22dbf9d-645fe9a555dbe%22	https://radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/IMG_6503-HDR-1.jpg	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/IMG_6503-HDR-1.jpg	(from https://radekwlodarczykergosystem.pl/wp-content/uploads/elementor/css/post-62.css?ver=1780591116)
20:48:03	168595/168595	---M--	200	added ('OK')	image/jpeg	etag:%2229293-645fe9a16c143%22	https://radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/forbis_060-1.jpg	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/forbis_060-1.jpg	(from https://radekwlodarczykergosystem.pl/wp-content/uploads/elementor/css/post-62.css?ver=1780591116)
20:48:03	854777/854777	---M--	200	added ('OK')	image/jpeg	etag:%22d0af9-645fe9a5d3ff3%22	https://radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/IMG_6476-HDR.jpg	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/uploads/2025/11/IMG_6476-HDR.jpg	(from https://radekwlodarczykergosystem.pl/wp-content/uploads/elementor/css/post-62.css?ver=1780591116)
20:48:03	63332/63332	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Jun%202026%2018:48:03%20GMT	https://radekwlodarczykergosystem.pl/wp-content/img/select-arrow.svg	C:/1/T4/jdszr24-grupa-4/WWW/czat_T4_1/radekwlodarczykergosystem.pl/wp-content/img/select-arrow.svg	(from https://radekwlodarczykergosystem.pl/wp-content/uploads/uicore-global.css?ver=1568)
